9.033471005127914250e+05 7.591146066070973175e+05 6.305834968430532608e+05 5.114146319830399589e+05 3.778434615884275991e+05 2.585894282774111489e+05 1.899530827051381639e+05 1.251176632385353441e+05 6.336670377699401433e+04 2.323912101985355548e+04 3.634714018578973537e+03 8.080620775083166336e+02 1.327136697972528054e+04 5.379360880392070248e+04 8.629578306130881538e+04 1.428908761716471054e+05 2.353348184495754831e+05 2.790619162546039443e+05 4.029894450249345391e+05 5.124686687343729427e+05 6.253819710998112569e+05 7.572926201421228470e+05 8.785493198113885010e+05 9.790762850740144495e+05 1.181580523923269473e+06 1.342923893927366007e+06 1.450115001536306459e+06 1.555900265824742382e+06 1.767975481609319104e+06 1.912273551577456295e+06 2.081903215550553286e+06 2.244356135774952359e+06 2.381076754168301355e+06 2.531513384924528189e+06 2.733133189094458241e+06 2.947436224682506174e+06 3.057793024349472020e+06 3.227187461981774308e+06 3.405856864759089891e+06 3.592648362490436528e+06 3.784657154104487970e+06 3.889146883466953412e+06 4.103183499674498104e+06 4.210211074937580153e+06 4.389110501481803134e+06 4.600845710069759749e+06 4.763797028062439524e+06 4.937973923883785494e+06 5.091859095513641834e+06 5.180957083795391954e+06
9.054434681507617934e+05 7.656185271234025713e+05 6.071452932107564993e+05 4.959815571075849584e+05 3.770109331827799906e+05 2.750120096807946102e+05 1.912821674038279743e+05 1.205466143247151340e+05 5.785058429051786516e+04 2.806955519769733655e+04 9.785112395038513569e+03 1.134658542902411864e+04 2.908282742339897595e+04 7.489997225809814699e+04 1.226866733669066598e+05 1.912461274776711653e+05 2.652941049682075973e+05 3.470554135304381489e+05 4.568605751438753796e+05 5.446096313661520835e+05 6.930288190082192887e+05 8.312087362518869340e+05 9.788822354413949652e+05 1.108294013976606540e+06 1.243317657674850896e+06 1.410137372902018484e+06 1.546481603046435630e+06 1.754753628615280613e+06 1.918892818081352161e+06 2.096957123591303593e+06 2.265041767575258855e+06 2.457436819343491457e+06 2.564459189771459904e+06 2.752848549483417068e+06 2.931383303583159577e+06 3.152123120398590341e+06 3.279878131363693625e+06 3.559045378569783643e+06 3.679133700273293536e+06 3.853818467722291593e+06 4.067119130408474710e+06 4.259247130356729031e+06 4.404432677796170115e+06 4.525550108173134737e+06 4.759773362016990781e+06 4.936083109039371833e+06 5.056517122191886418e+06 5.394280583691120148e+06 5.543530929261428304e+06 5.708370765387097374e+06
8.871136846632093657e+05 7.625776486791446805e+05 6.196169911779104732e+05 4.953992532020151848e+05 3.828234121789984638e+05 2.990488148775922018e+05 1.965667718608595314e+05 1.256242737913476303e+05 7.791779155938954500e+04 4.194485462704441306e+04 3.101642034781072653e+04 2.955741841397914686e+04 4.693255073709193675e+04 9.194482373246991483e+04 1.603294490210252116e+05 2.194937130292699730e+05 3.133458022085527773e+05 3.984274847354404046e+05 5.047026833805223578e+05 6.362753940046728821e+05 8.239328871049353620e+05 9.272199875898876926e+05 1.047233311615972663e+06 1.234975957479123957e+06 1.386942769690996036e+06 1.564983830970751122e+06 1.733727941525937989e+06 1.878474879428902874e+06 2.106815652420255356e+06 2.292285868170364294e+06 2.419206715430485550e+06 2.684970854788701516e+06 2.857399214097931515e+06 3.028891574073381256e+06 3.213492198795626406e+06 3.535686585857520811e+06 3.565895712926071603e+06 3.887852674054074101e+06 3.995833271843509283e+06 4.155954151964281686e+06 4.397220442377823405e+06 4.558187405351726338e+06 4.729665266724516638e+06 4.927536379348830320e+06 5.119717164685755968e+06 5.363427348997026682e+06 5.518952893811020069e+06 5.777708024693331681e+06 5.936935079344274476e+06 6.029420839021549560e+06
8.942389906924999086e+05 7.692637018160700100e+05 6.242170037568889093e+05 5.122034147211178788e+05 4.007458756328377640e+05 3.142059791513374657e+05 2.065867694160320971e+05 1.546453978091441386e+05 9.401806313636517734e+04 6.543454004312222241e+04 5.482410413420289115e+04 6.863750318828996387e+04 8.435498139975499362e+04 1.406900796158082085e+05 2.139799683384174423e+05 2.814872620900467737e+05 3.701971526633661706e+05 4.798119313767760177e+05 5.906684876270371024e+05 7.294929307646085508e+05 8.400009831463337177e+05 1.047636492811926757e+06 1.196986991562949726e+06 1.326184201921548229e+06 1.533518563615343301e+06 1.642487827273128321e+06 1.898190619713197229e+06 2.047790669553208863e+06 2.274745248701725155e+06 2.525583652022694703e+06 2.694730110344673973e+06 2.920118560183131136e+06 3.093963592344675213e+06 3.292795707558753900e+06 3.586833665477423463e+06 3.664942507967085578e+06 3.812763320289537311e+06 4.049233707316475455e+06 4.348828324146456085e+06 4.506612739295087755e+06 4.797403824838290922e+06 4.946502137202804908e+06 5.268336017297832295e+06 5.310538003510466777e+06 5.623636949454548769e+06 5.874275787051924504e+06 6.042792465783018619e+06 6.220942978548960760e+06 6.418164138614733703e+06 6.669462379308344796e+06
9.003030597575112479e+05 7.591386427393305348e+05 6.236492699648456182e+05 5.216882373424202669e+05 4.038278956780559383e+05 3.412930995935319224e+05 2.458030896487304126e+05 1.654978322859220207e+05 1.308988877264252515e+05 1.037665942529561580e+05 9.457418044346130046e+04 1.083638247678830230e+05 1.394501765435813868e+05 1.925212512357845553e+05 2.648212567188509274e+05 3.255240144613172160e+05 4.556366550718239159e+05 5.930467286976820324e+05 6.879400274730877718e+05 8.481319158713907236e+05 9.429001761173814302e+05 1.212657301258987980e+06 1.351386044186814688e+06 1.449424052173152333e+06 1.651626755039318232e+06 1.881233809796594316e+06 2.064105741661092965e+06 2.328179519616807811e+06 2.485212968012799043e+06 2.690195284664573148e+06 2.969827752472098917e+06 3.164803726687618997e+06 3.348183410232827999e+06 3.565437156313524116e+06 3.772541995589864906e+06 4.011867429100497626e+06 4.256198488511773758e+06 4.494871900289009325e+06 4.647415139797944576e+06 4.870342936905344948e+06 5.099403112733819522e+06 5.439802854322068393e+06 5.490730890757779591e+06 5.844881665058525279e+06 6.053015951346806251e+06 6.286633672717819922e+06 6.438306656816366129e+06 6.664348235968367197e+06 6.988695547637776472e+06 7.017001172364794649e+06
9.073408285010734107e+05 7.687129754058201797e+05 6.527916362913083285e+05 5.421629374664174393e+05 4.270712603574800305e+05 3.544685182201226708e+05 2.813660714912232361e+05 2.188672723972077074e+05 1.698137879463319550e+05 1.467392747907829762e+05 1.424324586123010668e+05 1.631937625641596387e+05 1.988868146150104876e+05 2.464754196877367795e+05 3.488488665295912651e+05 4.441198752512079664e+05 5.336950342191196978e+05 6.694429548917370848e+05 8.245539571113981074e+05 9.693718655959295575e+05 1.116222495455420809e+06 1.300622549354913179e+06 1.465076654759220779e+06 1.635252091557733482e+06 1.813824026352253743e+06 2.013079489586585900e+06 2.247216578356751241e+06 2.495531275970677845e+06 2.679650105809096713e+06 2.953266366671860218e+06 3.190384357371997554e+06 3.392389301819470711e+06 3.714279504597860854e+06 3.863521329034680501e+06 4.118836066018196288e+06 4.334356196641205810e+06 4.615535528413194232e+06 4.896984802143643610e+06 5.036263334774487652e+06 5.350643782142763026e+06 5.447241706505510025e+06 5.803791357643776573e+06 6.052542991943260655e+06 6.354648935185542330e+06 6.503169109169785865e+06 6.753588829768395983e+06 7.086538672896247357e+06 7.173225269787495025e+06 7.476872699965170585e+06 7.763453444749950431e+06
8.953075009017402772e+05 7.845075339846235001e+05 6.765405494923486840e+05 5.775667671729833819e+05 4.591164661584945279e+05 3.887092364118450205e+05 3.299169611901127500e+05 2.749251603284073062e+05 2.277649578949491552e+05 2.036824149274516676e+05 2.013935210464717820e+05 2.286678105743330379e+05 2.638813577712993138e+05 3.277814803311807336e+05 4.278375558042363846e+05 4.954862140083797858e+05 6.336070319541558856e+05 7.600250570972163696e+05 9.618457820425992832e+05 1.062701319991152734e+06 1.246435925185048487e+06 1.457611432898328872e+06 1.662181395735082915e+06 1.884869733036480611e+06 2.028584491202740232e+06 2.243652408479284495e+06 2.501726226498717442e+06 2.709608625845230184e+06 2.964651914394134656e+06 3.183775769522577524e+06 3.440297188179203775e+06 3.675005782319277059e+06 4.019325521524078678e+06 4.212854560376311652e+06 4.494840292465128005e+06 4.702759598438248970e+06 4.983621155002878979e+06 5.225776527644821443e+06 5.497176073356118053e+06 5.640755382138713263e+06 5.788460622436677106e+06 6.231279910564652644e+06 6.489187909669378772e+06 6.777256865718592890e+06 7.090339730411957018e+06 7.206675755439176224e+06 7.555416778999776579e+06 7.828008939125427976e+06 8.043067894200558774e+06 8.237293318653019145e+06
9.158431283962291200e+05 8.093658746233781567e+05 7.052682153178345179e+05 6.049981754974520300e+05 5.125492216108351131e+05 4.391745611494607874e+05 3.805773740027713357e+05 3.293762867443008581e+05 2.930703435747805634e+05 2.739791014443967142e+05 2.865037167732306407e+05 3.139611859109561192e+05 3.693034744952742476e+05 4.392707282813520287e+05 5.124744559650394949e+05 6.374489230376514606e+05 7.563609119967489969e+05 9.238133856622825842e+05 1.044623823842589860e+06 1.199318213875625283e+06 1.395350166568647837e+06 1.587698238478423562e+06 1.804383000349738402e+06 2.073047408222625265e+06 2.227812808224497363e+06 2.476473036063638981e+06 2.680661891840111930e+06 2.980613970830823760e+06 3.289918919948635623e+06 3.478961370725505520e+06 3.764630858831567224e+06 3.920680546180461068e+06 4.302645249594288878e+06 4.556560680243575945e+06 4.863108754090237431e+06 5.036806307575189508e+06 5.385121510430893861e+06 5.610862614472272806e+06 5.916454708948452957e+06 6.071589650857671164e+06 6.358057171235034242e+06 6.734184632786545902e+06 6.999424292978980578e+06 7.236468215186683461e+06 7.359268707452443428e+06 7.809858592112218030e+06 8.068385046182349324e+06 8.339511956177788787e+06 8.462933669274453074e+06 8.885702798650078475e+06
9.158833334540337091e+05 8.262939906272792723e+05 7.349729250448180828e+05 6.315402773902124027e+05 5.670495261634557974e+05 4.775036944577778922e+05 4.254327213406207156e+05 3.785880052920541493e+05 3.589603048975025304e+05 3.420265809082587948e+05 3.663106019095697557e+05 3.904817275317227468e+05 4.467240478887009667e+05 5.281499620553217828e+05 6.344946385927386582e+05 7.583055488304519095e+05 9.115827838963629911e+05 1.026644642757026711e+06 1.165449525331665063e+06 1.426260609822018305e+06 1.593114662131296238e+06 1.721050540982821723e+06 2.016610792204001918e+06 2.256092794638661668e+06 2.523507508172075264e+06 2.792561297350896522e+06 2.914668054122330621e+06 3.327405321335648652e+06 3.474850470822439063e+06 3.783820471194516867e+06 4.029143468655842356e+06 4.442411320757105947e+06 4.674126417727257125e+06 4.936769536478242837e+06 5.066619900907841511e+06 5.468508278986342251e+06 5.845156146317275241e+06 5.908929309107202105e+06 6.304898396496314555e+06 6.679428280257432722e+06 6.923690979304556735e+06 7.269295646217887290e+06 7.503074625229104422e+06 7.776134540117313154e+06 7.987912796972633339e+06 8.351518340152307414e+06 8.662734982445670292e+06 8.977484246580494568e+06 9.248002496724411845e+06 9.461690640231098980e+06
9.539269739687510300e+05 8.810333071960633388e+05 7.665270083949428517e+05 7.033960037667307770e+05 6.225432667500009993e+05 5.493393241632706486e+05 5.006648228773094015e+05 4.518147761062663049e+05 4.327166961871850071e+05 4.373617803453804809e+05 4.646774251022288809e+05 4.937568317359157954e+05 5.631889381703706458e+05 6.414296263313053641e+05 7.389269458540865453e+05 8.997598822378859622e+05 1.024997324457758106e+06 1.212475422690641833e+06 1.343495205273061059e+06 1.620719586678689579e+06 1.810368440469198162e+06 2.041838883885296294e+06 2.204632482570629567e+06 2.517399877396854572e+06 2.689628663258649409e+06 2.893831901100232732e+06 3.251269924293532502e+06 3.589321662588992156e+06 3.794199430056957994e+06 4.159250373814898543e+06 4.328405782957418822e+06 4.703129563309462741e+06 5.010521454013485461e+06 5.374188997458125465e+06 5.502378664340182208e+06 5.911545418804700486e+06 6.184524589811899699e+06 6.443048356765666977e+06 6.688575113850050606e+06 7.043021599400685169e+06 7.242894530504758470e+06 7.655731185845361091e+06 8.023445936758794822e+06 8.272503503218157217e+06 8.684306150764226913e+06 9.037485656830627471e+06 9.242904374760918319e+06 9.490364224913537502e+06 9.859542048060774803e+06 1.019119914971367456e+07
9.627988898534167092e+05 8.850673836673082551e+05 7.922426060259608785e+05 7.336913448917734204e+05 6.717984838186757406e+05 6.196393442115415819e+05 5.811635776207122253e+05 5.267468469254103256e+05 5.318427771002892405e+05 5.336919476398171391e+05 5.529144669696834171e+05 6.177607857169108465e+05 6.781857346142111346e+05 7.604293493582240772e+05 8.983221919433986768e+05 1.018244846033684560e+06 1.196703840906198602e+06 1.353065417189188069e+06 1.569705983090385795e+06 1.761026609264516970e+06 1.987719664748469368e+06 2.267134280794166028e+06 2.448346533747091424e+06 2.731114723654329777e+06 2.976126550745733548e+06 3.309747544966674410e+06 3.644067555516179651e+06 3.781552953399343882e+06 4.145840884652529377e+06 4.470978319992747158e+06 4.648944809115305543e+06 5.066327702471007593e+06 5.357246773564303294e+06 5.663274178857888095e+06 5.974581853323908523e+06 6.386953297987702303e+06 6.624107112873220816e+06 7.030824026053122245e+06 7.213630606134569272e+06 7.702974676552401856e+06 8.011306854099649005e+06 8.265753737869450822e+06 8.652300176042772830e+06 8.961247632381014526e+06 9.105119402940019965e+06 9.569977616819612682e+06 9.730661534134168178e+06 1.010194902124749683e+07 1.062509217246345803e+07 1.080806353279075213e+07
9.852782203399423743e+05 9.114530136227293406e+05 8.355759051592129981e+05 7.931216681743041845e+05 7.475299611126763048e+05 6.908089870935979998e+05 6.649262922452351777e+05 6.389796195947783999e+05 6.347782474475499475e+05 6.385493138711128850e+05 6.682899498782143928e+05 7.211892484822808765e+05 8.026715435994373402e+05 9.076221169418237405e+05 1.028281177372520790e+06 1.195090156434250530e+06 1.327766287365113385e+06 1.483700827616557479e+06 1.755700083513549762e+06 1.931328908929442754e+06 2.245139032202725299e+06 2.512447839585123584e+06 2.731020060265100095e+06 3.006127134700910654e+06 3.328756326364534907e+06 3.547997842891009524e+06 3.841034082846543752e+06 4.207728926468155347e+06 4.529528615604337305e+06 4.794398054826003499e+06 5.190378159093518741e+06 5.441902721493144520e+06 5.802318003308134153e+06 6.109131634644949809e+06 6.505036989314069971e+06 6.796881630345216952e+06 7.166594448779844679e+06 7.475467218061606400e+06 7.781037098398395814e+06 8.169530459342624061e+06 8.381661887997505255e+06 8.895791074178297073e+06 9.125486015261774883e+06 9.486645665083918720e+06 9.837575925675241277e+06 1.015381283281209692e+07 1.045052228068586439e+07 1.096240052780041844e+07 1.131545861488803290e+07 1.153105156586161815e+07
1.034781052938250476e+06 9.421665372130961623e+05 9.214904323694997001e+05 8.665830283853322035e+05 8.071943556039315881e+05 7.907453698488535592e+05 7.468071678525736788e+05 7.018491645110570826e+05 7.213032455027399119e+05 7.591220593189983629e+05 8.025493740585977212e+05 8.620363017584823538e+05 9.674221353238634765e+05 1.062471914891128195e+06 1.226223834873305168e+06 1.371007789286285173e+06 1.584425709140875377e+06 1.754529481721263845e+06 1.920381987806748133e+06 2.188645788378105965e+06 2.421332795199401677e+06 2.693487602240955457e+06 3.010389656707208604e+06 3.291825181353765540e+06 3.553487710604901891e+06 3.867699390906904358e+06 4.128284264086723328e+06 4.550119594992514700e+06 4.934887519252901897e+06 5.157714761101401411e+06 5.523060212229235098e+06 5.849594400274537504e+06 6.196308126811865717e+06 6.691950857259583659e+06 6.894631722986415029e+06 7.179358542045776732e+06 7.747579102908489294e+06 8.029883489670315757e+06 8.462987644058961421e+06 8.681933751486700028e+06 9.105747849085271358e+06 9.477024250465638936e+06 9.772089643039450049e+06 1.022908380844489112e+07 1.052507032170174643e+07 1.090523579523011297e+07 1.116139764682491682e+07 1.178869206995163485e+07 1.187851072919519618e+07 1.212209654853668995e+07
